,Location_Code,Latitude,Longitude,Grades,Community_School?,Economic_Need_Index,Percent_ELL,Percent_Asian,Percent_Black,Percent_Hispanic,Percent_Black_/_Hispanic,Percent_White,Student_Attendance_Rate,Percent_of_Students_Chronically_Absent,Rigorous_Instruction_%,Collaborative_Teachers_%,Supportive_Environment_%,Strong_Family-Community_Ties_%,Student_Achievement_Rating,Total_Proficiency_Average
137,05M129,40.814981,-73.95212099999999,"PK,0K,01,02,03,04,05,06,07,08",No,0.8540000000000001,0.11,0.02,0.42,0.51,0.93,0.01,0.92,0.33,0.9,0.91,0.82,0.81,Meeting Target,2.335
138,05M133,40.809663,-73.939148,"PK,0K,01,02,03,04,05",No,0.875,0.06,0.04,0.52,0.37,0.89,0.05,0.91,0.34,0.84,0.73,0.76,0.76,Meeting Target,2.2
139,05M148,40.817282,-73.947238,"06,07,08,09,10,11,12",No,0.747,0.03,0.0,0.74,0.24,0.98,0.01,0.88,0.47,0.92,0.91,0.83,0.82,Approaching Target,2.1399999999999997
140,05M154,40.810555,-73.948862,"PK,0K,01,02,03,04,05",Yes,0.899,0.15,0.04,0.55,0.36,0.9,0.04,0.92,0.31,0.91,0.87,0.93,0.82,Approaching Target,2.1550000000000002
141,05M161,40.817721,-73.95245899999999,"PK,0K,01,02,03,04,05,06,07,08",No,0.875,0.27,0.03,0.18,0.77,0.95,0.01,0.91,0.35,0.89,0.89,0.85,0.86,Meeting Target,2.33
142,05M175,40.814259,-73.942662,"PK,0K,01,02,03,04,05",No,0.893,0.12,0.02,0.64,0.3,0.93,0.04,0.91,0.39,0.93,0.92,0.91,0.84,Approaching Target,2.2
143,05M194,40.821182,-73.940665,"0K,01,02,03,04,05",Yes,0.898,0.18,0.02,0.52,0.4,0.92,0.03,0.9,0.47,0.91,0.73,0.94,0.87,Approaching Target,2.01
144,05M197,40.813297999999996,-73.937828,"PK,0K,01,02,03,04,05",No,0.8740000000000001,0.06,0.0,0.62,0.33,0.95,0.03,0.88,0.47,0.94,0.92,0.92,0.92,Meeting Target,2.24
145,05M200,40.823955,-73.935802,"PK,0K,01,02,03,04,05",No,0.892,0.11,0.0,0.54,0.4,0.94,0.02,0.88,0.46,0.83,0.88,0.89,0.85,Approaching Target,2.125
146,05M286,40.815745,-73.9556,"06,07,08",No,0.8170000000000001,0.06,0.0,0.59,0.39,0.98,0.01,0.87,0.42,0.92,0.86,0.9,0.78,Not Meeting Target,2.02
147,05M302,40.817282,-73.947238,"06,07,08",No,0.852,0.14,0.06,0.53,0.39,0.92,0.01,0.9,0.35,0.77,0.81,0.81,0.83,Approaching Target,2.025
148,05M318,40.825964,-73.937942,"0K,01,02,03,04,05",No,0.7829999999999999,0.02,0.03,0.79,0.14,0.93,0.01,0.91,0.31,0.97,0.91,0.89,0.93,Approaching Target,2.585
149,05M362,40.81064,-73.95584699999999,"06,07,08,09,10,11,12",No,0.507,0.0,0.12,0.21,0.44,0.65,0.2,0.98,0.01,0.87,0.92,0.88,0.84,Exceeding Target,3.6
150,05M499,40.824397999999995,-73.936545,"06,07,08,09,10,11,12",No,0.708,0.03,0.01,0.71,0.23,0.94,0.02,0.93,0.22,0.89,0.86,0.79,0.78,Approaching Target,2.325
151,05M514,40.819764,-73.95724,"06,07,08",No,0.8809999999999999,0.11,0.01,0.52,0.43,0.95,0.03,0.91,0.27,0.83,0.79,0.81,0.78,Approaching Target,2.01
153,05M670,40.815296999999994,-73.944304,"07,08,09,10,11,12",No,0.732,0.03,0.01,0.74,0.23,0.97,0.0,0.96,0.05,0.79,0.9,0.79,0.74,Approaching Target,2.37
154,06M004,40.834846999999996,-73.941204,"PK,0K,01,02,03,04,05",No,0.8440000000000001,0.4,0.01,0.08,0.91,0.98,0.0,0.92,0.33,0.91,0.84,0.87,0.82,Approaching Target,2.285
155,06M005,40.85892,-73.922428,"0K,01,02,03,04,05",No,0.851,0.46,0.01,0.06,0.92,0.98,0.0,0.93,0.26,0.89,0.86,0.9,0.86,Approaching Target,2.195
156,06M008,40.839384,-73.93678299999999,"0K,01,02,03,04,05",No,0.841,0.31,0.0,0.04,0.96,0.99,0.01,0.93,0.2,0.91,0.86,0.85,0.89,Meeting Target,2.295
157,06M018,40.871646000000005,-73.911618,"0K,01,02,03,04,05,06,07,08",No,0.823,0.44,0.0,0.01,0.97,0.98,0.02,0.93,0.23,0.92,0.87,0.86,0.85,Meeting Target,2.23
158,06M028,40.831655,-73.942079,"PK,0K,01,02,03,04,05",No,0.9009999999999999,0.32,0.01,0.12,0.84,0.95,0.04,0.94,0.2,0.96,0.96,0.96,0.85,Meeting Target,2.48
159,06M048,40.853324,-73.933497,"PK,0K,01,02,03,04,05",No,0.8009999999999999,0.3,0.01,0.01,0.96,0.97,0.02,0.94,0.16,0.86,0.88,0.89,0.84,Meeting Target,2.335
160,06M052,40.865914000000004,-73.925157,"06,07,08",No,0.8240000000000001,0.32,0.0,0.04,0.93,0.97,0.02,0.93,0.23,0.85,0.91,0.83,0.91,Meeting Target,2.26
161,06M098,40.867823,-73.91781800000001,"PK,0K,01,02,03,04,05",No,0.856,0.38,0.01,0.02,0.94,0.96,0.03,0.93,0.26,0.85,0.74,0.87,0.86,Approaching Target,2.2249999999999996
162,06M115,40.846134,-73.935144,"0K,01,02,03,04,05",No,0.882,0.33,0.0,0.01,0.96,0.97,0.02,0.92,0.27,0.93,0.88,0.94,0.84,Meeting Target,2.24
163,06M128,40.841046999999996,-73.938751,"PK,0K,01,02,03,04,05",No,0.8170000000000001,0.28,0.01,0.03,0.95,0.98,0.01,0.91,0.29,0.92,0.93,0.94,0.89,Approaching Target,2.295
164,06M132,40.850543,-73.933933,"0K,01,02,03,04,05",Yes,0.857,0.46,0.0,0.01,0.98,0.99,0.01,0.95,0.14,0.87,0.8,0.9,0.85,Meeting Target,2.2350000000000003
165,06M143,40.849099,-73.931106,"06,07,08",No,0.8490000000000001,0.52,0.0,0.01,0.96,0.97,0.03,0.91,0.24,0.82,0.83,0.81,0.76,Meeting Target,2.09
166,06M152,40.860052,-73.927601,"PK,0K,01,02,03,04,05",No,0.8690000000000001,0.29,0.0,0.02,0.96,0.98,0.01,0.94,0.22,0.91,0.87,0.89,0.84,Meeting Target,2.355
167,06M153,40.826477000000004,-73.947458,"PK,0K,01,02,03,04,05",No,0.8340000000000001,0.29,0.02,0.2,0.74,0.94,0.03,0.93,0.26,0.96,0.86,0.95,0.87,Meeting Target,2.44
168,06M173,40.845620000000004,-73.939738,"PK,0K,01,02,03,04,05",No,0.75,0.16,0.03,0.03,0.92,0.94,0.03,0.93,0.24,0.9,0.76,0.87,0.77,Meeting Target,2.5149999999999997
169,06M178,40.859317,-73.928232,"0K,01,02",No,0.721,0.14,0.01,0.02,0.84,0.86,0.12,0.95,0.11,0.96,0.97,0.95,0.92,,2.775
170,06M187,40.856137,-73.93729499999999,"PK,0K,01,02,03,04,05,06,07,08",No,0.406,0.07,0.02,0.03,0.58,0.61,0.34,0.95,0.11,0.91,0.91,0.88,0.9,Meeting Target,2.91
171,06M189,40.853091,-73.927999,"PK,0K,01,02,03,04,05",No,0.872,0.29,0.0,0.01,0.96,0.97,0.02,0.94,0.18,0.9,0.86,0.91,0.85,Meeting Target,2.3899999999999997
172,06M192,40.820988,-73.952995,"PK,0K,01,02,03,04,05",No,0.8290000000000001,0.25,0.0,0.07,0.92,0.98,0.01,0.92,0.26,0.92,0.83,0.93,0.88,Approaching Target,2.2750000000000004
173,06M209,40.820988,-73.952995,"06,07,08",No,0.7859999999999999,0.34,0.01,0.11,0.85,0.96,0.03,0.96,0.1,0.73,0.78,0.79,0.79,,2.2
174,06M210,40.830009000000004,-73.944648,"PK,0K,01,02,03,04,05,06,07,08",No,0.8,0.33,0.01,0.03,0.96,0.99,0.0,0.95,0.12,0.94,0.92,0.91,0.86,Exceeding Target,2.54
175,06M218,40.860820000000004,-73.930066,"06,07,08",No,0.84,0.49,0.0,0.02,0.93,0.96,0.03,0.92,0.24,0.91,0.81,0.9,0.84,Approaching Target,2.09
176,06M223,40.816171999999995,-73.952104,"06,07,08",No,0.7240000000000001,0.04,0.01,0.09,0.84,0.93,0.04,0.94,0.16,0.92,0.88,0.87,0.73,Exceeding Target,3.065
177,06M278,40.871567,-73.912337,"0K,01,02,03,04,05,06,07,08",No,0.604,0.12,0.02,0.03,0.77,0.8,0.17,0.95,0.13,0.97,0.96,0.94,0.86,Meeting Target,2.8099999999999996
178,06M293,40.860820000000004,-73.930066,"06,07,08,09,10,11,12",No,0.708,0.05,0.01,0.05,0.92,0.97,0.02,0.95,0.1,0.85,0.79,0.88,0.71,Exceeding Target,2.8899999999999997
179,06M311,40.866521999999996,-73.92381800000001,"0K,01,02,03,04,05,06,07,08",No,0.713,0.22,0.02,0.01,0.91,0.93,0.05,0.96,0.07,0.86,0.89,0.86,0.92,Approaching Target,2.465
180,06M314,40.866521999999996,-73.92381800000001,"0K,01,02,03,04,05",No,0.429,0.04,0.04,0.03,0.46,0.49,0.42,0.95,0.07,0.99,0.96,0.97,0.96,Exceeding Target,3.01
181,06M319,40.839408,-73.935772,"06,07,08",No,0.838,0.31,0.0,0.05,0.93,0.98,0.01,0.94,0.18,0.94,0.92,0.92,0.88,Meeting Target,2.255
182,06M322,40.860820000000004,-73.930066,"06,07,08,SE",No,0.861,0.51,0.0,0.03,0.95,0.98,0.01,0.93,0.23,0.8,0.83,0.86,0.9,Meeting Target,2.175
183,06M324,40.839408,-73.935772,"06,07,08",No,0.779,0.27,0.02,0.11,0.85,0.95,0.03,0.95,0.15,0.93,0.95,0.91,0.85,Exceeding Target,2.475
184,06M325,40.820988,-73.952995,"0K,01,02,03,04,05",No,0.8640000000000001,0.32,0.0,0.05,0.91,0.96,0.04,0.93,0.27,0.88,0.88,0.93,0.83,Approaching Target,2.165
185,06M328,40.836912,-73.937412,"06,07,08",No,0.8340000000000001,0.36,0.01,0.12,0.85,0.97,0.01,0.87,0.43,0.91,0.87,0.88,0.84,Approaching Target,1.975
186,06M346,40.833487,-73.94244599999999,"06,07,08,09,10,11,12",No,0.85,0.19,0.01,0.07,0.91,0.98,0.01,0.93,0.2,0.87,0.95,0.89,0.8,Meeting Target,2.27
187,06M348,40.849099,-73.931106,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.84,0.17,0.01,0.03,0.94,0.97,0.02,0.94,0.18,0.83,0.87,0.89,0.79,Meeting Target,2.575
188,06M349,40.845620000000004,-73.939738,"06,07,08",No,0.878,0.91,0.0,0.0,1.0,1.0,0.0,0.97,0.03,0.85,0.93,0.89,0.85,Approaching Target,1.92
189,06M366,40.865573,-73.92160200000001,"0K,01,02,03,04,05,06,07,08",No,0.777,0.17,0.02,0.01,0.94,0.95,0.02,0.94,0.13,0.95,0.89,0.92,0.88,Meeting Target,2.645
190,06M368,40.826477000000004,-73.947458,"0K,01,02,03,04,05",No,0.7559999999999999,0.16,0.05,0.19,0.58,0.77,0.15,0.92,0.27,0.95,0.93,0.85,0.93,Approaching Target,2.3
192,06M528,40.850676,-73.934697,"06,07,08",Yes,0.867,0.19,0.01,0.02,0.97,0.99,0.0,0.95,0.14,0.82,0.82,0.91,0.85,Meeting Target,2.215
193,07X001,40.819101,-73.91941,"PK,0K,01,02,03,04,05",No,0.915,0.25,0.0,0.23,0.74,0.97,0.02,0.92,0.33,0.9,0.89,0.9,0.83,Approaching Target,2.21
194,07X005,40.813613000000004,-73.908429,"PK,0K,01,02,03,04,05,06,07,08",No,0.905,0.24,0.0,0.27,0.71,0.98,0.01,0.91,0.36,0.9,0.87,0.81,0.82,Approaching Target,2.13
195,07X018,40.816249,-73.922585,"PK,0K,01,02,03,04,05",No,0.914,0.26,0.02,0.29,0.64,0.94,0.03,0.92,0.29,0.88,0.9,0.9,0.83,Meeting Target,2.2800000000000002
196,07X025,40.812853999999994,-73.905725,"PK,0K,01,02,03,04,05,SE",No,0.863,0.14,0.01,0.11,0.87,0.97,0.01,0.93,0.23,0.93,0.89,0.91,0.82,Meeting Target,2.395
197,07X029,40.821611,-73.916768,"PK,0K,01,02,03,04,05,06,07,08",No,0.8909999999999999,0.13,0.03,0.28,0.67,0.96,0.01,0.91,0.35,0.9,0.91,0.92,0.84,Approaching Target,2.12
198,07X030,40.809065000000004,-73.91752,"PK,0K,01,02,03,04,05",No,0.9229999999999999,0.17,0.02,0.21,0.75,0.96,0.02,0.9,0.4,0.87,0.9,0.91,0.9,Approaching Target,2.12
199,07X031,40.822539,-73.921487,"PK,0K,01,02,03,04,05,06,07,08",No,0.878,0.13,0.02,0.27,0.69,0.96,0.01,0.9,0.39,0.86,0.86,0.85,0.81,Approaching Target,2.065
200,07X043,40.806419,-73.921424,"PK,0K,01,02,03,04,05",No,0.91,0.09,0.0,0.27,0.71,0.98,0.01,0.91,0.33,0.89,0.95,0.9,0.86,Exceeding Target,2.375
201,07X049,40.810342,-73.922626,"PK,0K,01,02,03,04,05",No,0.924,0.16,0.0,0.29,0.68,0.98,0.01,0.92,0.3,0.87,0.83,0.81,0.83,Meeting Target,2.3200000000000003
202,07X065,40.807731,-73.912768,"PK,0K,01,02,03,04,05",No,0.9570000000000001,0.12,0.03,0.32,0.64,0.96,0.01,0.89,0.48,0.92,0.88,0.88,0.84,Approaching Target,2.09
203,07X151,40.822539,-73.921487,"06,07,08",No,0.89,0.34,0.01,0.28,0.69,0.98,0.01,0.92,0.29,0.88,0.9,0.85,0.8,Meeting Target,2.04
204,07X154,40.808254999999996,-73.925748,"PK,0K,01,02,03,04,05",Yes,0.912,0.1,0.0,0.4,0.57,0.97,0.01,0.93,0.25,0.93,0.95,0.92,0.84,Meeting Target,2.31
205,07X157,40.819262,-73.909065,"PK,0K,01,02,03,04,05",No,0.879,0.09,0.0,0.3,0.69,0.99,0.0,0.9,0.41,0.92,0.91,0.93,0.82,Meeting Target,2.365
206,07X161,40.814507,-73.905159,"PK,0K,01,02,03,04,05",No,0.9059999999999999,0.19,0.01,0.23,0.73,0.96,0.02,0.91,0.37,0.9,0.87,0.91,0.79,Meeting Target,2.4050000000000002
207,07X162,40.814702000000004,-73.912036,"06,07,08",Yes,0.9059999999999999,0.24,0.01,0.29,0.7,0.99,0.01,0.89,0.39,0.92,0.93,0.85,0.82,Approaching Target,2.0
208,07X179,40.809216,-73.92003199999999,"PK,0K,01,02,03,04,05",No,0.899,0.3,0.01,0.15,0.83,0.98,0.0,0.92,0.33,0.94,0.92,0.9,0.85,Meeting Target,2.33
209,07X221,40.813507,-73.920477,"06,07,08,09,10,11,12",No,0.872,0.08,0.01,0.24,0.72,0.96,0.02,0.93,0.21,0.89,0.92,0.89,0.74,Meeting Target,2.3200000000000003
210,07X223,40.813507,-73.920477,"06,07,08,09,10,11,12",No,0.866,0.09,0.0,0.2,0.79,0.99,0.01,0.95,0.12,0.84,0.76,0.85,0.75,Meeting Target,2.6500000000000004
211,07X224,40.810207,-73.91839,"06,07,08",No,0.903,0.26,0.0,0.25,0.74,0.98,0.01,0.9,0.35,0.87,0.87,0.81,0.79,Meeting Target,2.1550000000000002
212,07X277,40.813307,-73.913837,"PK,0K,01,02,03,04,05",No,0.9279999999999999,0.16,0.0,0.23,0.74,0.97,0.01,0.93,0.22,0.9,0.9,0.89,0.87,Meeting Target,2.46
213,07X296,40.818906,-73.905333,"06,07,08",No,0.9079999999999999,0.13,0.01,0.34,0.63,0.97,0.01,0.89,0.38,0.78,0.75,0.82,0.71,Approaching Target,2.085
214,07X298,40.818906,-73.905333,"06,07,08",No,0.882,0.23,0.0,0.26,0.72,0.98,0.01,0.9,0.37,0.82,0.92,0.75,0.75,Meeting Target,2.055
215,07X343,40.810207,-73.91839,"06,07,08",No,0.885,0.1,0.01,0.26,0.72,0.99,0.01,0.92,0.29,0.9,0.88,0.87,0.79,Exceeding Target,2.54
217,07X369,40.809216,-73.92003199999999,"PK,0K,01,02,03,04,05",No,0.9229999999999999,0.47,0.0,0.18,0.81,0.99,0.01,0.92,0.3,0.75,0.86,0.83,0.88,Approaching Target,2.005
218,07X500,40.814702000000004,-73.912036,"06,07,08,09,10,11,12",No,0.799,0.05,0.03,0.18,0.76,0.94,0.01,0.93,0.21,0.83,0.79,0.76,0.77,Approaching Target,2.2249999999999996
219,07X551,40.81366,-73.925999,"06,07,08,09,10,11,12,SE",No,0.882,0.14,0.01,0.3,0.67,0.97,0.02,0.9,0.33,0.8,0.79,0.76,0.77,Approaching Target,2.0700000000000003
220,08X014,40.835535,-73.825861,"0K,01,02,03,04,05",No,0.498,0.05,0.04,0.06,0.65,0.71,0.24,0.93,0.22,0.94,0.96,0.98,0.84,Meeting Target,2.705
221,08X036,40.829446000000004,-73.849749,"PK,0K,01,02,03,04,05",No,0.779,0.16,0.19,0.11,0.64,0.76,0.03,0.93,0.24,0.94,0.95,0.96,0.87,Exceeding Target,2.665
222,08X048,40.814228,-73.886889,"PK,0K,01,02,03,04,05",No,0.922,0.18,0.01,0.26,0.71,0.97,0.01,0.92,0.31,0.88,0.84,0.86,0.77,Meeting Target,2.14
223,08X062,40.813875,-73.90019000000001,"PK,0K,01,02,03,04,05",No,0.8959999999999999,0.11,0.0,0.2,0.77,0.96,0.03,0.91,0.35,0.89,0.94,0.92,0.85,Meeting Target,2.25
224,08X069,40.816837,-73.860541,"PK,0K,01,02,03,04,05",No,0.7509999999999999,0.08,0.02,0.16,0.8,0.96,0.01,0.93,0.22,0.94,0.86,0.92,0.81,Exceeding Target,2.87
225,08X071,40.845595,-73.829638,"PK,0K,01,02,03,04,05,06,07,08",No,0.511,0.07,0.07,0.04,0.62,0.66,0.26,0.93,0.22,0.93,0.93,0.86,0.79,Exceeding Target,2.765
226,08X072,40.823158,-73.818136,"PK,0K,01,02,03,04,05,SE",No,0.7609999999999999,0.05,0.03,0.19,0.72,0.92,0.05,0.91,0.35,0.91,0.87,0.89,0.83,Meeting Target,2.385
227,08X075,40.82229,-73.88896,"PK,0K,01,02,03,04,05",No,0.922,0.13,0.01,0.26,0.71,0.97,0.01,0.91,0.36,0.93,0.92,0.91,0.8,Meeting Target,2.29
228,08X093,40.822513,-73.877255,"PK,0K,01,02,03,04,05",No,0.667,0.09,0.0,0.57,0.4,0.97,0.02,0.93,0.28,0.96,0.95,0.95,0.93,Approaching Target,2.29
229,08X100,40.821909999999995,-73.862615,"PK,0K,01,02,03,04,05",No,0.86,0.05,0.01,0.33,0.64,0.97,0.01,0.92,0.31,0.94,0.95,0.91,0.82,Meeting Target,2.33
230,08X101,40.827214,-73.829212,"06,07,08",No,0.489,0.01,0.14,0.1,0.56,0.66,0.2,0.95,0.15,0.89,0.86,0.88,0.73,Meeting Target,2.8150000000000004
231,08X107,40.818887,-73.86860899999999,"PK,0K,01,02,03,04,05",No,0.9129999999999999,0.09,0.01,0.32,0.64,0.96,0.03,0.9,0.43,0.95,0.93,0.92,0.83,Meeting Target,2.225
232,08X119,40.828493,-73.856571,"PK,0K,01,02,03,04,05",No,0.8,0.25,0.31,0.09,0.51,0.6,0.07,0.94,0.21,0.84,0.89,0.92,0.86,Meeting Target,2.545
233,08X123,40.824884000000004,-73.873517,"06,07,08",Yes,0.8759999999999999,0.24,0.01,0.21,0.78,0.99,0.0,0.91,0.28,0.67,0.64,0.78,0.71,Approaching Target,2.065
234,08X125,40.829414,-73.856783,"06,07,08",No,0.821,0.23,0.2,0.17,0.54,0.71,0.07,0.9,0.33,0.89,0.86,0.84,0.78,Meeting Target,2.26
235,08X130,40.817778000000004,-73.901831,"PK,0K,01,02,03,04,05",No,0.872,0.23,0.02,0.23,0.73,0.96,0.02,0.92,0.27,0.95,0.92,0.93,0.86,Meeting Target,2.145
236,08X131,40.823319,-73.860062,"06,07,08",No,0.812,0.08,0.03,0.35,0.6,0.96,0.01,0.91,0.34,0.79,0.9,0.78,0.74,Meeting Target,2.1550000000000002
237,08X138,40.822373999999996,-73.85283100000001,"PK,0K,01,02,03,04,05",No,0.851,0.04,0.02,0.26,0.7,0.95,0.01,0.89,0.42,0.94,0.97,0.92,0.81,Approaching Target,2.355
238,08X140,40.823374,-73.90737800000001,"PK,0K,01,02,03,04,05",No,0.875,0.11,0.0,0.35,0.61,0.96,0.02,0.9,0.4,0.88,0.82,0.87,0.84,Meeting Target,2.26
239,08X146,40.825125,-73.90592,"PK,0K,01,02,03,04,05",No,0.9109999999999999,0.13,0.01,0.42,0.55,0.97,0.0,0.91,0.36,0.95,0.9,0.92,0.83,Approaching Target,2.26
240,08X152,40.823978000000004,-73.880504,"PK,0K,01,02,03,04,05,SE",No,0.9129999999999999,0.26,0.01,0.18,0.78,0.96,0.01,0.91,0.35,0.8,0.83,0.89,0.83,Meeting Target,2.29
241,08X182,40.818892,-73.85698199999999,"PK,0K,01,02,03,04,05",No,0.73,0.04,0.08,0.28,0.62,0.9,0.02,0.92,0.32,0.85,0.75,0.82,0.8,Meeting Target,2.6799999999999997
242,08X269,40.820398,-73.892938,"06,07,08,09,10,11,12",Yes,0.853,0.14,0.01,0.22,0.76,0.98,0.01,0.92,0.29,0.81,0.84,0.79,0.75,Meeting Target,2.1950000000000003
243,08X301,40.822303000000005,-73.906686,"06,07,08",Yes,0.823,0.22,0.0,0.41,0.57,0.98,0.01,0.88,0.45,0.84,0.89,0.87,0.8,Approaching Target,1.96
244,08X302,40.815971000000005,-73.901686,"06,07,08",No,0.9059999999999999,0.25,0.01,0.2,0.77,0.98,0.01,0.87,0.48,0.82,0.84,0.95,0.77,Meeting Target,2.1950000000000003
245,08X304,40.827214,-73.829212,"PK,0K,01,02,03,04,05",No,0.38799999999999996,0.01,0.07,0.05,0.59,0.64,0.27,0.95,0.13,0.9,0.94,0.96,0.9,Exceeding Target,3.02
246,08X333,40.820082,-73.898647,"PK,0K,01,02,03",No,0.915,0.24,0.0,0.2,0.77,0.97,0.02,0.89,0.46,0.89,0.8,0.91,0.78,Meeting Target,2.215
247,08X335,40.820082,-73.898647,"04,05",No,0.8909999999999999,0.18,0.01,0.3,0.67,0.96,0.01,0.92,0.34,0.95,0.96,0.97,0.86,Meeting Target,2.4050000000000002
248,08X337,40.824884000000004,-73.873517,"06,07,08",No,0.7809999999999999,0.09,0.04,0.28,0.68,0.96,0.01,0.93,0.2,0.97,0.97,0.86,0.8,Exceeding Target,2.7199999999999998
249,08X367,40.815017,-73.856018,"06,07,08,09,10,11,12",No,0.723,0.07,0.08,0.32,0.58,0.9,0.01,0.93,0.24,0.81,0.78,0.8,0.71,Meeting Target,2.425
250,08X371,40.826997,-73.818271,"06,07,08",Yes,0.56,0.03,0.05,0.15,0.59,0.74,0.21,0.93,0.25,0.88,0.87,0.87,0.76,Meeting Target,2.6050000000000004
251,08X375,40.815017,-73.856018,"06,07,08",Yes,0.818,0.17,0.02,0.33,0.63,0.97,0.0,0.89,0.4,0.79,0.75,0.79,0.76,Approaching Target,2.09
252,08X376,40.821448,-73.855654,"06,07,08,09,10,11,12",No,0.7559999999999999,0.11,0.07,0.22,0.68,0.91,0.01,0.9,0.32,0.84,0.71,0.74,0.74,Meeting Target,2.24
253,08X424,40.815594,-73.885238,"06,07,08",Yes,0.8759999999999999,0.27,0.0,0.21,0.77,0.98,0.01,0.9,0.35,0.83,0.74,0.83,0.82,Meeting Target,2.065
254,08X448,40.823319,-73.860062,"06,07,08",No,0.802,0.11,0.02,0.31,0.65,0.96,0.01,0.91,0.31,0.86,0.88,0.87,0.84,Exceeding Target,2.3200000000000003
255,08X467,40.826997,-73.818271,"06,07,08",No,0.639,0.06,0.04,0.1,0.69,0.79,0.18,0.92,0.31,0.74,0.8,0.81,0.78,Approaching Target,2.25
256,08X562,40.829108000000005,-73.85691,"06,07,08",No,0.7959999999999999,0.15,0.23,0.18,0.56,0.74,0.01,0.92,0.29,0.93,0.95,0.8,0.79,Approaching Target,2.2
257,09X004,40.841242,-73.898492,"0K,01,02,03,04,05,06,07,08",No,0.903,0.12,0.01,0.53,0.45,0.98,0.01,0.88,0.44,0.85,0.77,0.89,0.8,Approaching Target,2.365
258,09X011,40.839729999999996,-73.925913,"0K,01,02,03,04",No,0.9229999999999999,0.25,0.0,0.3,0.69,0.99,0.0,0.92,0.33,0.95,0.94,0.92,0.84,Approaching Target,2.315
259,09X022,40.832278,-73.914142,"05,06,07,08",Yes,0.877,0.37,0.01,0.25,0.72,0.98,0.01,0.9,0.34,0.85,0.82,0.82,0.77,Approaching Target,1.98
260,09X028,40.848338,-73.903702,"PK,0K,01,02,03,04,05",No,0.922,0.32,0.01,0.18,0.81,0.98,0.01,0.91,0.33,0.9,0.8,0.89,0.93,Exceeding Target,2.375
261,09X035,40.82761,-73.91809,"0K,01,02,03,04,05",No,0.8340000000000001,0.25,0.01,0.29,0.68,0.97,0.01,0.93,0.23,0.89,0.87,0.86,0.81,Meeting Target,2.38
262,09X042,40.838559000000004,-73.903026,"PK,0K,01,02,03,04,05",Yes,0.935,0.16,0.0,0.41,0.56,0.97,0.02,0.9,0.37,0.88,0.91,0.86,0.9,Meeting Target,2.215
263,09X053,40.832774,-73.911831,"PK,0K,01,02,03,04,05",No,0.919,0.25,0.01,0.33,0.64,0.97,0.02,0.9,0.42,0.91,0.88,0.92,0.8,Exceeding Target,2.525
264,09X055,40.835972999999996,-73.904838,"PK,0K,01,02,03,04,05",Yes,0.9390000000000001,0.11,0.0,0.47,0.52,0.99,0.0,0.92,0.28,0.86,0.78,0.83,0.81,Approaching Target,2.0949999999999998
265,09X058,40.846275,-73.898878,"0K,01,02,03,04,05,06",No,0.91,0.2,0.0,0.26,0.71,0.97,0.01,0.9,0.43,0.87,0.79,0.86,0.79,Meeting Target,2.245
266,09X063,40.830895,-73.90238599999999,"PK,0K,01,02,03,04,05",No,0.89,0.19,0.0,0.36,0.61,0.97,0.03,0.9,0.39,0.96,0.94,0.94,0.86,Exceeding Target,2.5999999999999996
267,09X070,40.844394,-73.908023,"0K,01,02,03,04,05",No,0.9159999999999999,0.25,0.01,0.25,0.74,0.98,0.01,0.91,0.37,0.88,0.87,0.84,0.82,Approaching Target,2.1799999999999997
268,09X073,40.83262,-73.926485,"PK,0K,01,02,03,04,05",No,0.8909999999999999,0.22,0.0,0.25,0.74,0.99,0.01,0.9,0.41,0.85,0.82,0.82,0.83,Approaching Target,2.085
270,09X109,40.851637,-73.918772,"PK,0K,01,02,03,04,05",No,0.8740000000000001,0.25,0.0,0.2,0.8,0.99,0.01,0.91,0.32,0.79,0.69,0.73,0.79,Approaching Target,2.1799999999999997
271,09X110,40.834973,-73.900304,"PK,0K,01,02,03,04,05",No,0.91,0.12,0.0,0.42,0.52,0.95,0.05,0.93,0.25,0.83,0.83,0.82,0.82,Meeting Target,2.365
272,09X114,40.835007,-73.92334699999999,"0K,01,02,03,04",No,0.904,0.33,0.04,0.22,0.71,0.93,0.02,0.92,0.31,0.95,0.93,0.95,0.83,Approaching Target,2.13
273,09X117,40.848521000000005,-73.908447,"06,07,08",Yes,0.9,0.41,0.02,0.17,0.8,0.97,0.01,0.89,0.39,0.77,0.7,0.8,0.8,Approaching Target,2.02
274,09X126,40.836201,-73.92834599999999,"PK,0K,01,02,03,04,05,06",No,0.91,0.22,0.01,0.26,0.71,0.97,0.02,0.91,0.36,0.89,0.79,0.85,0.79,Approaching Target,2.2199999999999998
275,09X128,40.834973,-73.900304,"06,07,08",No,0.852,0.05,0.02,0.45,0.53,0.98,0.0,0.95,0.11,0.88,0.93,0.87,0.76,Meeting Target,2.83
276,09X132,40.832081,-73.906951,"PK,0K,01,02,03,04,05",No,0.9279999999999999,0.13,0.0,0.44,0.54,0.98,0.0,0.89,0.44,0.95,0.76,0.71,0.75,Approaching Target,2.125
