,Location Code,District,Latitude,Longitude,Zip,Grades,Community School?,Economic Need Index,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Strong Family-Community Ties %,Student Achievement Rating,Total Proficiency,Grade_cats,SA_Rating_Approaching Target,SA_Rating_Exceeding Target,SA_Rating_Meeting Target,SA_Rating_Not Meeting Target,Community_School_Yes
115,04M102,4,40.79495,-73.938295,10029,"PK,0K,01,02,03,04,05",No,0.833,0.12,0.08,0.3,0.55,0.85,0.04,0.35,0.86,0.78,0.84,0.87,Meeting Target,4.71,Elem_Middle,0,0,1,0,0
116,04M108,4,40.795035,-73.947872,10029,"PK,0K,01,02,03,04,05,06,07,08",No,0.843,0.13,0.05,0.28,0.64,0.92,0.01,0.34,0.87,0.8,0.86,0.83,Meeting Target,4.6,Elem_Middle,0,0,1,0,0
117,04M146,4,40.7897,-73.939094,10029,"PK,0K,01,02,03,04,05",No,0.903,0.19,0.03,0.26,0.68,0.94,0.02,0.29,0.77,0.71,0.8,0.9,Meeting Target,4.33,Elem_Middle,0,0,1,0,0
118,04M155,4,40.797495,-73.936193,10035,"PK,0K,01,02,03,04,05",No,0.902,0.4,0.02,0.11,0.87,0.97,0.0,0.25,0.84,0.79,0.91,0.85,Meeting Target,4.33,Elem_Middle,0,0,1,0,0
119,04M171,4,40.792304,-73.951449,10029,"PK,0K,01,02,03,04,05,06,07,08",No,0.7509999999999999,0.03,0.05,0.25,0.63,0.89,0.04,0.19,0.92,0.83,0.95,0.87,Exceeding Target,5.93,Elem_Middle,0,1,0,0,0
120,04M182,4,40.79313,-73.941812,10029,"0K,01,02,03,04,05",No,0.8590000000000001,0.36,0.01,0.07,0.91,0.99,0.0,0.18,0.93,0.85,0.91,0.84,Meeting Target,5.08,Elem_Middle,0,0,1,0,0
121,04M206,4,40.796906,-73.929978,10035,"03,04,05",No,0.8170000000000001,0.14,0.04,0.26,0.61,0.87,0.06,0.25,0.83,0.85,0.85,0.82,Meeting Target,4.9,Elem_Middle,0,0,1,0,0
122,04M224,4,40.785027,-73.942008,10029,"06,07,08",No,0.708,0.02,0.05,0.36,0.51,0.87,0.07,0.23,0.88,0.88,0.86,0.79,Meeting Target,5.34,Elem_Middle,0,0,1,0,0
123,04M372,4,40.792590000000004,-73.94211899999999,10029,"06,07,08,09,10,11,12",No,0.836,0.28,0.01,0.15,0.82,0.97,0.02,0.35,0.87,0.77,0.84,0.77,Meeting Target,4.27,with_high,0,0,1,0,0
124,04M375,4,40.796046000000004,-73.944549,10029,"PK,0K,01,02,03,04,05",No,0.917,0.09,0.05,0.41,0.5,0.91,0.01,0.27,0.89,0.86,0.89,0.86,Meeting Target,4.48,Elem_Middle,0,0,1,0,0
125,04M377,4,40.797495,-73.936193,10035,"06,07,08",Yes,0.865,0.1,0.01,0.45,0.53,0.98,0.01,0.32,0.89,0.93,0.88,0.9,Meeting Target,4.47,Elem_Middle,0,0,1,0,1
126,04M406,4,40.800631,-73.939323,10035,"06,07,08",No,0.85,0.11,0.03,0.4,0.56,0.97,0.01,0.15,0.89,0.99,0.88,0.81,Exceeding Target,4.63,Elem_Middle,0,1,0,0,0
127,04M497,4,40.793746999999996,-73.948572,10029,"PK,0K,01,02,03,04,05",No,0.38299999999999995,0.01,0.09,0.2,0.29,0.49,0.28,0.14,1.0,0.97,0.98,0.96,Approaching Target,5.25,Elem_Middle,1,0,0,0,0
128,04M610,4,40.792935,-73.947168,10029,"06,07,08,09,10,11,12",No,0.722,0.02,0.09,0.25,0.6,0.85,0.04,0.16,0.9,0.97,0.87,0.72,Meeting Target,5.23,with_high,0,0,1,0,0
129,04M825,4,40.794167,-73.932694,10029,"06,07,08,SE",No,0.8420000000000001,0.09,0.05,0.29,0.64,0.94,0.01,0.23,0.84,0.87,0.85,0.8,Meeting Target,4.390000000000001,Elem_Middle,0,0,1,0,0
130,04M964,4,40.792304,-73.951449,10029,"0K,01,02,03,04,05,06,07,08,SE",No,0.46,0.01,0.06,0.29,0.31,0.6,0.25,0.18,0.95,0.98,0.97,0.94,Meeting Target,6.04,Elem_Middle,0,0,1,0,0
131,05M030,5,40.805584,-73.935484,10035,"PK,0K,01,02,03,04,05",No,0.8959999999999999,0.09,0.02,0.47,0.47,0.94,0.03,0.4,0.94,0.91,0.92,0.88,Approaching Target,4.45,Elem_Middle,1,0,0,0,0
132,05M036,5,40.810705,-73.957404,10027,"PK,0K,01,02,03,04,05",No,0.8390000000000001,0.07,0.01,0.45,0.51,0.97,0.01,0.44,0.9,0.81,0.83,0.82,Approaching Target,4.49,Elem_Middle,1,0,0,0,0
133,05M046,5,40.831496,-73.936154,10039,"PK,0K,01,02,03,04,05,06",No,0.903,0.09,0.01,0.5,0.48,0.97,0.01,0.39,0.91,0.89,0.85,0.8,Approaching Target,4.38,Elem_Middle,1,0,0,0,0
134,05M092,5,40.814949,-73.945808,10030,"PK,0K,01,02,03,04,05",No,0.897,0.12,0.01,0.61,0.34,0.95,0.03,0.37,0.87,0.88,0.91,0.86,Approaching Target,4.42,Elem_Middle,1,0,0,0,0
135,05M123,5,40.820192,-73.944457,10030,"PK,0K,01,02,03,04,05,06,07,08",Yes,0.835,0.17,0.02,0.52,0.41,0.93,0.04,0.49,0.83,0.72,0.84,0.82,Approaching Target,4.109999999999999,Elem_Middle,1,0,0,0,1
136,05M125,5,40.81064,-73.95584699999999,10027,"0K,01,02,03,04,05",No,0.805,0.11,0.06,0.43,0.42,0.85,0.07,0.38,0.83,0.9,0.96,0.89,Exceeding Target,5.93,Elem_Middle,0,1,0,0,0
137,05M129,5,40.814981,-73.95212099999999,10027,"PK,0K,01,02,03,04,05,06,07,08",No,0.8540000000000001,0.11,0.02,0.42,0.51,0.93,0.01,0.33,0.9,0.91,0.82,0.81,Meeting Target,4.67,Elem_Middle,0,0,1,0,0
138,05M133,5,40.809663,-73.939148,10037,"PK,0K,01,02,03,04,05",No,0.875,0.06,0.04,0.52,0.37,0.89,0.05,0.34,0.84,0.73,0.76,0.76,Meeting Target,4.4,Elem_Middle,0,0,1,0,0
139,05M148,5,40.817282,-73.947238,10030,"06,07,08,09,10,11,12",No,0.747,0.03,0.0,0.74,0.24,0.98,0.01,0.47,0.92,0.91,0.83,0.82,Approaching Target,4.279999999999999,with_high,1,0,0,0,0
140,05M154,5,40.810555,-73.948862,10027,"PK,0K,01,02,03,04,05",Yes,0.899,0.15,0.04,0.55,0.36,0.9,0.04,0.31,0.91,0.87,0.93,0.82,Approaching Target,4.3100000000000005,Elem_Middle,1,0,0,0,1
141,05M161,5,40.817721,-73.95245899999999,10027,"PK,0K,01,02,03,04,05,06,07,08",No,0.875,0.27,0.03,0.18,0.77,0.95,0.01,0.35,0.89,0.89,0.85,0.86,Meeting Target,4.66,Elem_Middle,0,0,1,0,0
142,05M175,5,40.814259,-73.942662,10030,"PK,0K,01,02,03,04,05",No,0.893,0.12,0.02,0.64,0.3,0.93,0.04,0.39,0.93,0.92,0.91,0.84,Approaching Target,4.4,Elem_Middle,1,0,0,0,0
143,05M194,5,40.821182,-73.940665,10030,"0K,01,02,03,04,05",Yes,0.898,0.18,0.02,0.52,0.4,0.92,0.03,0.47,0.91,0.73,0.94,0.87,Approaching Target,4.02,Elem_Middle,1,0,0,0,1
144,05M197,5,40.813297999999996,-73.937828,10037,"PK,0K,01,02,03,04,05",No,0.8740000000000001,0.06,0.0,0.62,0.33,0.95,0.03,0.47,0.94,0.92,0.92,0.92,Meeting Target,4.48,Elem_Middle,0,0,1,0,0
145,05M200,5,40.823955,-73.935802,10039,"PK,0K,01,02,03,04,05",No,0.892,0.11,0.0,0.54,0.4,0.94,0.02,0.46,0.83,0.88,0.89,0.85,Approaching Target,4.25,Elem_Middle,1,0,0,0,0
146,05M286,5,40.815745,-73.9556,10027,"06,07,08",No,0.8170000000000001,0.06,0.0,0.59,0.39,0.98,0.01,0.42,0.92,0.86,0.9,0.78,Not Meeting Target,4.04,Elem_Middle,0,0,0,1,0
147,05M302,5,40.817282,-73.947238,10030,"06,07,08",No,0.852,0.14,0.06,0.53,0.39,0.92,0.01,0.35,0.77,0.81,0.81,0.83,Approaching Target,4.05,Elem_Middle,1,0,0,0,0
148,05M318,5,40.825964,-73.937942,10027,"0K,01,02,03,04,05",No,0.7829999999999999,0.02,0.03,0.79,0.14,0.93,0.01,0.31,0.97,0.91,0.89,0.93,Approaching Target,5.17,Elem_Middle,1,0,0,0,0
149,05M362,5,40.81064,-73.95584699999999,10027,"06,07,08,09,10,11,12",No,0.507,0.0,0.12,0.21,0.44,0.65,0.2,0.01,0.87,0.92,0.88,0.84,Exceeding Target,7.2,with_high,0,1,0,0,0
150,05M499,5,40.824397999999995,-73.936545,10039,"06,07,08,09,10,11,12",No,0.708,0.03,0.01,0.71,0.23,0.94,0.02,0.22,0.89,0.86,0.79,0.78,Approaching Target,4.65,with_high,1,0,0,0,0
151,05M514,5,40.819764,-73.95724,10031,"06,07,08",No,0.8809999999999999,0.11,0.01,0.52,0.43,0.95,0.03,0.27,0.83,0.79,0.81,0.78,Approaching Target,4.02,Elem_Middle,1,0,0,0,0
153,05M670,5,40.815296999999994,-73.944304,10030,"07,08,09,10,11,12",No,0.732,0.03,0.01,0.74,0.23,0.97,0.0,0.05,0.79,0.9,0.79,0.74,Approaching Target,4.74,with_high,1,0,0,0,0
154,06M004,6,40.834846999999996,-73.941204,10032,"PK,0K,01,02,03,04,05",No,0.8440000000000001,0.4,0.01,0.08,0.91,0.98,0.0,0.33,0.91,0.84,0.87,0.82,Approaching Target,4.57,Elem_Middle,1,0,0,0,0
155,06M005,6,40.85892,-73.922428,10034,"0K,01,02,03,04,05",No,0.851,0.46,0.01,0.06,0.92,0.98,0.0,0.26,0.89,0.86,0.9,0.86,Approaching Target,4.39,Elem_Middle,1,0,0,0,0
156,06M008,6,40.839384,-73.93678299999999,10032,"0K,01,02,03,04,05",No,0.841,0.31,0.0,0.04,0.96,0.99,0.01,0.2,0.91,0.86,0.85,0.89,Meeting Target,4.59,Elem_Middle,0,0,1,0,0
157,06M018,6,40.871646000000005,-73.911618,10034,"0K,01,02,03,04,05,06,07,08",No,0.823,0.44,0.0,0.01,0.97,0.98,0.02,0.23,0.92,0.87,0.86,0.85,Meeting Target,4.46,Elem_Middle,0,0,1,0,0
158,06M028,6,40.831655,-73.942079,10032,"PK,0K,01,02,03,04,05",No,0.9009999999999999,0.32,0.01,0.12,0.84,0.95,0.04,0.2,0.96,0.96,0.96,0.85,Meeting Target,4.96,Elem_Middle,0,0,1,0,0
159,06M048,6,40.853324,-73.933497,10033,"PK,0K,01,02,03,04,05",No,0.8009999999999999,0.3,0.01,0.01,0.96,0.97,0.02,0.16,0.86,0.88,0.89,0.84,Meeting Target,4.67,Elem_Middle,0,0,1,0,0
160,06M052,6,40.865914000000004,-73.925157,10034,"06,07,08",No,0.8240000000000001,0.32,0.0,0.04,0.93,0.97,0.02,0.23,0.85,0.91,0.83,0.91,Meeting Target,4.52,Elem_Middle,0,0,1,0,0
161,06M098,6,40.867823,-73.91781800000001,10034,"PK,0K,01,02,03,04,05",No,0.856,0.38,0.01,0.02,0.94,0.96,0.03,0.26,0.85,0.74,0.87,0.86,Approaching Target,4.449999999999999,Elem_Middle,1,0,0,0,0
162,06M115,6,40.846134,-73.935144,10033,"0K,01,02,03,04,05",No,0.882,0.33,0.0,0.01,0.96,0.97,0.02,0.27,0.93,0.88,0.94,0.84,Meeting Target,4.48,Elem_Middle,0,0,1,0,0
163,06M128,6,40.841046999999996,-73.938751,10032,"PK,0K,01,02,03,04,05",No,0.8170000000000001,0.28,0.01,0.03,0.95,0.98,0.01,0.29,0.92,0.93,0.94,0.89,Approaching Target,4.59,Elem_Middle,1,0,0,0,0
164,06M132,6,40.850543,-73.933933,10033,"0K,01,02,03,04,05",Yes,0.857,0.46,0.0,0.01,0.98,0.99,0.01,0.14,0.87,0.8,0.9,0.85,Meeting Target,4.470000000000001,Elem_Middle,0,0,1,0,1
165,06M143,6,40.849099,-73.931106,10033,"06,07,08",No,0.8490000000000001,0.52,0.0,0.01,0.96,0.97,0.03,0.24,0.82,0.83,0.81,0.76,Meeting Target,4.18,Elem_Middle,0,0,1,0,0
166,06M152,6,40.860052,-73.927601,10040,"PK,0K,01,02,03,04,05",No,0.8690000000000001,0.29,0.0,0.02,0.96,0.98,0.01,0.22,0.91,0.87,0.89,0.84,Meeting Target,4.71,Elem_Middle,0,0,1,0,0
167,06M153,6,40.826477000000004,-73.947458,10031,"PK,0K,01,02,03,04,05",No,0.8340000000000001,0.29,0.02,0.2,0.74,0.94,0.03,0.26,0.96,0.86,0.95,0.87,Meeting Target,4.88,Elem_Middle,0,0,1,0,0
168,06M173,6,40.845620000000004,-73.939738,10033,"PK,0K,01,02,03,04,05",No,0.75,0.16,0.03,0.03,0.92,0.94,0.03,0.24,0.9,0.76,0.87,0.77,Meeting Target,5.029999999999999,Elem_Middle,0,0,1,0,0
169,06M178,6,40.859317,-73.928232,10040,"0K,01,02",No,0.721,0.14,0.01,0.02,0.84,0.86,0.12,0.11,0.96,0.97,0.95,0.92,Meeting Target,5.55,Elem_Middle,0,0,1,0,0
170,06M187,6,40.856137,-73.93729499999999,10040,"PK,0K,01,02,03,04,05,06,07,08",No,0.406,0.07,0.02,0.03,0.58,0.61,0.34,0.11,0.91,0.91,0.88,0.9,Meeting Target,5.82,Elem_Middle,0,0,1,0,0
171,06M189,6,40.853091,-73.927999,10040,"PK,0K,01,02,03,04,05",No,0.872,0.29,0.0,0.01,0.96,0.97,0.02,0.18,0.9,0.86,0.91,0.85,Meeting Target,4.779999999999999,Elem_Middle,0,0,1,0,0
172,06M192,6,40.820988,-73.952995,10031,"PK,0K,01,02,03,04,05",No,0.8290000000000001,0.25,0.0,0.07,0.92,0.98,0.01,0.26,0.92,0.83,0.93,0.88,Approaching Target,4.550000000000001,Elem_Middle,1,0,0,0,0
173,06M209,6,40.820988,-73.952995,10031,"06,07,08",No,0.7859999999999999,0.34,0.01,0.11,0.85,0.96,0.03,0.1,0.73,0.78,0.79,0.79,Meeting Target,4.4,Elem_Middle,0,0,1,0,0
174,06M210,6,40.830009000000004,-73.944648,10031,"PK,0K,01,02,03,04,05,06,07,08",No,0.8,0.33,0.01,0.03,0.96,0.99,0.0,0.12,0.94,0.92,0.91,0.86,Exceeding Target,5.08,Elem_Middle,0,1,0,0,0
175,06M218,6,40.860820000000004,-73.930066,10040,"06,07,08",No,0.84,0.49,0.0,0.02,0.93,0.96,0.03,0.24,0.91,0.81,0.9,0.84,Approaching Target,4.18,Elem_Middle,1,0,0,0,0
176,06M223,6,40.816171999999995,-73.952104,10027,"06,07,08",No,0.7240000000000001,0.04,0.01,0.09,0.84,0.93,0.04,0.16,0.92,0.88,0.87,0.73,Exceeding Target,6.13,Elem_Middle,0,1,0,0,0
177,06M278,6,40.871567,-73.912337,10034,"0K,01,02,03,04,05,06,07,08",No,0.604,0.12,0.02,0.03,0.77,0.8,0.17,0.13,0.97,0.96,0.94,0.86,Meeting Target,5.619999999999999,Elem_Middle,0,0,1,0,0
178,06M293,6,40.860820000000004,-73.930066,10040,"06,07,08,09,10,11,12",No,0.708,0.05,0.01,0.05,0.92,0.97,0.02,0.1,0.85,0.79,0.88,0.71,Exceeding Target,5.779999999999999,with_high,0,1,0,0,0
179,06M311,6,40.866521999999996,-73.92381800000001,10034,"0K,01,02,03,04,05,06,07,08",No,0.713,0.22,0.02,0.01,0.91,0.93,0.05,0.07,0.86,0.89,0.86,0.92,Approaching Target,4.93,Elem_Middle,1,0,0,0,0
180,06M314,6,40.866521999999996,-73.92381800000001,10034,"0K,01,02,03,04,05",No,0.429,0.04,0.04,0.03,0.46,0.49,0.42,0.07,0.99,0.96,0.97,0.96,Exceeding Target,6.02,Elem_Middle,0,1,0,0,0
181,06M319,6,40.839408,-73.935772,10032,"06,07,08",No,0.838,0.31,0.0,0.05,0.93,0.98,0.01,0.18,0.94,0.92,0.92,0.88,Meeting Target,4.51,Elem_Middle,0,0,1,0,0
182,06M322,6,40.860820000000004,-73.930066,10040,"06,07,08,SE",No,0.861,0.51,0.0,0.03,0.95,0.98,0.01,0.23,0.8,0.83,0.86,0.9,Meeting Target,4.35,Elem_Middle,0,0,1,0,0
183,06M324,6,40.839408,-73.935772,10032,"06,07,08",No,0.779,0.27,0.02,0.11,0.85,0.95,0.03,0.15,0.93,0.95,0.91,0.85,Exceeding Target,4.95,Elem_Middle,0,1,0,0,0
184,06M325,6,40.820988,-73.952995,10031,"0K,01,02,03,04,05",No,0.8640000000000001,0.32,0.0,0.05,0.91,0.96,0.04,0.27,0.88,0.88,0.93,0.83,Approaching Target,4.33,Elem_Middle,1,0,0,0,0
185,06M328,6,40.836912,-73.937412,10032,"06,07,08",No,0.8340000000000001,0.36,0.01,0.12,0.85,0.97,0.01,0.43,0.91,0.87,0.88,0.84,Approaching Target,3.95,Elem_Middle,1,0,0,0,0
186,06M346,6,40.833487,-73.94244599999999,10033,"06,07,08,09,10,11,12",No,0.85,0.19,0.01,0.07,0.91,0.98,0.01,0.2,0.87,0.95,0.89,0.8,Meeting Target,4.54,with_high,0,0,1,0,0
187,06M348,6,40.849099,-73.931106,10033,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.84,0.17,0.01,0.03,0.94,0.97,0.02,0.18,0.83,0.87,0.89,0.79,Meeting Target,5.15,K_to_12,0,0,1,0,0
188,06M349,6,40.845620000000004,-73.939738,10033,"06,07,08",No,0.878,0.91,0.0,0.0,1.0,1.0,0.0,0.03,0.85,0.93,0.89,0.85,Approaching Target,3.84,Elem_Middle,1,0,0,0,0
189,06M366,6,40.865573,-73.92160200000001,10034,"0K,01,02,03,04,05,06,07,08",No,0.777,0.17,0.02,0.01,0.94,0.95,0.02,0.13,0.95,0.89,0.92,0.88,Meeting Target,5.29,Elem_Middle,0,0,1,0,0
190,06M368,6,40.826477000000004,-73.947458,10031,"0K,01,02,03,04,05",No,0.7559999999999999,0.16,0.05,0.19,0.58,0.77,0.15,0.27,0.95,0.93,0.85,0.93,Approaching Target,4.6,Elem_Middle,1,0,0,0,0
192,06M528,6,40.850676,-73.934697,10033,"06,07,08",Yes,0.867,0.19,0.01,0.02,0.97,0.99,0.0,0.14,0.82,0.82,0.91,0.85,Meeting Target,4.43,Elem_Middle,0,0,1,0,1
193,07X001,7,40.819101,-73.91941,10451,"PK,0K,01,02,03,04,05",No,0.915,0.25,0.0,0.23,0.74,0.97,0.02,0.33,0.9,0.89,0.9,0.83,Approaching Target,4.42,Elem_Middle,1,0,0,0,0
194,07X005,7,40.813613000000004,-73.908429,10455,"PK,0K,01,02,03,04,05,06,07,08",No,0.905,0.24,0.0,0.27,0.71,0.98,0.01,0.36,0.9,0.87,0.81,0.82,Approaching Target,4.26,Elem_Middle,1,0,0,0,0
195,07X018,7,40.816249,-73.922585,10451,"PK,0K,01,02,03,04,05",No,0.914,0.26,0.02,0.29,0.64,0.94,0.03,0.29,0.88,0.9,0.9,0.83,Meeting Target,4.5600000000000005,Elem_Middle,0,0,1,0,0
196,07X025,7,40.812853999999994,-73.905725,10455,"PK,0K,01,02,03,04,05,SE",No,0.863,0.14,0.01,0.11,0.87,0.97,0.01,0.23,0.93,0.89,0.91,0.82,Meeting Target,4.79,Elem_Middle,0,0,1,0,0
197,07X029,7,40.821611,-73.916768,10451,"PK,0K,01,02,03,04,05,06,07,08",No,0.8909999999999999,0.13,0.03,0.28,0.67,0.96,0.01,0.35,0.9,0.91,0.92,0.84,Approaching Target,4.24,Elem_Middle,1,0,0,0,0
198,07X030,7,40.809065000000004,-73.91752,10454,"PK,0K,01,02,03,04,05",No,0.9229999999999999,0.17,0.02,0.21,0.75,0.96,0.02,0.4,0.87,0.9,0.91,0.9,Approaching Target,4.24,Elem_Middle,1,0,0,0,0
199,07X031,7,40.822539,-73.921487,10451,"PK,0K,01,02,03,04,05,06,07,08",No,0.878,0.13,0.02,0.27,0.69,0.96,0.01,0.39,0.86,0.86,0.85,0.81,Approaching Target,4.13,Elem_Middle,1,0,0,0,0
200,07X043,7,40.806419,-73.921424,10454,"PK,0K,01,02,03,04,05",No,0.91,0.09,0.0,0.27,0.71,0.98,0.01,0.33,0.89,0.95,0.9,0.86,Exceeding Target,4.75,Elem_Middle,0,1,0,0,0
201,07X049,7,40.810342,-73.922626,10454,"PK,0K,01,02,03,04,05",No,0.924,0.16,0.0,0.29,0.68,0.98,0.01,0.3,0.87,0.83,0.81,0.83,Meeting Target,4.640000000000001,Elem_Middle,0,0,1,0,0
202,07X065,7,40.807731,-73.912768,10454,"PK,0K,01,02,03,04,05",No,0.9570000000000001,0.12,0.03,0.32,0.64,0.96,0.01,0.48,0.92,0.88,0.88,0.84,Approaching Target,4.18,Elem_Middle,1,0,0,0,0
203,07X151,7,40.822539,-73.921487,10451,"06,07,08",No,0.89,0.34,0.01,0.28,0.69,0.98,0.01,0.29,0.88,0.9,0.85,0.8,Meeting Target,4.08,Elem_Middle,0,0,1,0,0
204,07X154,7,40.808254999999996,-73.925748,10454,"PK,0K,01,02,03,04,05",Yes,0.912,0.1,0.0,0.4,0.57,0.97,0.01,0.25,0.93,0.95,0.92,0.84,Meeting Target,4.62,Elem_Middle,0,0,1,0,1
205,07X157,7,40.819262,-73.909065,10456,"PK,0K,01,02,03,04,05",No,0.879,0.09,0.0,0.3,0.69,0.99,0.0,0.41,0.92,0.91,0.93,0.82,Meeting Target,4.73,Elem_Middle,0,0,1,0,0
206,07X161,7,40.814507,-73.905159,10455,"PK,0K,01,02,03,04,05",No,0.9059999999999999,0.19,0.01,0.23,0.73,0.96,0.02,0.37,0.9,0.87,0.91,0.79,Meeting Target,4.8100000000000005,Elem_Middle,0,0,1,0,0
207,07X162,7,40.814702000000004,-73.912036,10455,"06,07,08",Yes,0.9059999999999999,0.24,0.01,0.29,0.7,0.99,0.01,0.39,0.92,0.93,0.85,0.82,Approaching Target,4.0,Elem_Middle,1,0,0,0,1
208,07X179,7,40.809216,-73.92003199999999,10454,"PK,0K,01,02,03,04,05",No,0.899,0.3,0.01,0.15,0.83,0.98,0.0,0.33,0.94,0.92,0.9,0.85,Meeting Target,4.66,Elem_Middle,0,0,1,0,0
209,07X221,7,40.813507,-73.920477,10454,"06,07,08,09,10,11,12",No,0.872,0.08,0.01,0.24,0.72,0.96,0.02,0.21,0.89,0.92,0.89,0.74,Meeting Target,4.640000000000001,with_high,0,0,1,0,0
210,07X223,7,40.813507,-73.920477,10454,"06,07,08,09,10,11,12",No,0.866,0.09,0.0,0.2,0.79,0.99,0.01,0.12,0.84,0.76,0.85,0.75,Meeting Target,5.300000000000001,with_high,0,0,1,0,0
211,07X224,7,40.810207,-73.91839,10454,"06,07,08",No,0.903,0.26,0.0,0.25,0.74,0.98,0.01,0.35,0.87,0.87,0.81,0.79,Meeting Target,4.3100000000000005,Elem_Middle,0,0,1,0,0
212,07X277,7,40.813307,-73.913837,10454,"PK,0K,01,02,03,04,05",No,0.9279999999999999,0.16,0.0,0.23,0.74,0.97,0.01,0.22,0.9,0.9,0.89,0.87,Meeting Target,4.92,Elem_Middle,0,0,1,0,0
213,07X296,7,40.818906,-73.905333,10456,"06,07,08",No,0.9079999999999999,0.13,0.01,0.34,0.63,0.97,0.01,0.38,0.78,0.75,0.82,0.71,Approaching Target,4.17,Elem_Middle,1,0,0,0,0
214,07X298,7,40.818906,-73.905333,10456,"06,07,08",No,0.882,0.23,0.0,0.26,0.72,0.98,0.01,0.37,0.82,0.92,0.75,0.75,Meeting Target,4.11,Elem_Middle,0,0,1,0,0
215,07X343,7,40.810207,-73.91839,10454,"06,07,08",No,0.885,0.1,0.01,0.26,0.72,0.99,0.01,0.29,0.9,0.88,0.87,0.79,Exceeding Target,5.08,Elem_Middle,0,1,0,0,0
217,07X369,7,40.809216,-73.92003199999999,10454,"PK,0K,01,02,03,04,05",No,0.9229999999999999,0.47,0.0,0.18,0.81,0.99,0.01,0.3,0.75,0.86,0.83,0.88,Approaching Target,4.01,Elem_Middle,1,0,0,0,0
218,07X500,7,40.814702000000004,-73.912036,10455,"06,07,08,09,10,11,12",No,0.799,0.05,0.03,0.18,0.76,0.94,0.01,0.21,0.83,0.79,0.76,0.77,Approaching Target,4.449999999999999,with_high,1,0,0,0,0
219,07X551,7,40.81366,-73.925999,10451,"06,07,08,09,10,11,12,SE",No,0.882,0.14,0.01,0.3,0.67,0.97,0.02,0.33,0.8,0.79,0.76,0.77,Approaching Target,4.140000000000001,Elem_Middle,1,0,0,0,0
220,08X014,8,40.835535,-73.825861,10461,"0K,01,02,03,04,05",No,0.498,0.05,0.04,0.06,0.65,0.71,0.24,0.22,0.94,0.96,0.98,0.84,Meeting Target,5.41,Elem_Middle,0,0,1,0,0
221,08X036,8,40.829446000000004,-73.849749,10472,"PK,0K,01,02,03,04,05",No,0.779,0.16,0.19,0.11,0.64,0.76,0.03,0.24,0.94,0.95,0.96,0.87,Exceeding Target,5.33,Elem_Middle,0,1,0,0,0
222,08X048,8,40.814228,-73.886889,10474,"PK,0K,01,02,03,04,05",No,0.922,0.18,0.01,0.26,0.71,0.97,0.01,0.31,0.88,0.84,0.86,0.77,Meeting Target,4.28,Elem_Middle,0,0,1,0,0
223,08X062,8,40.813875,-73.90019000000001,10455,"PK,0K,01,02,03,04,05",No,0.8959999999999999,0.11,0.0,0.2,0.77,0.96,0.03,0.35,0.89,0.94,0.92,0.85,Meeting Target,4.5,Elem_Middle,0,0,1,0,0
224,08X069,8,40.816837,-73.860541,10473,"PK,0K,01,02,03,04,05",No,0.7509999999999999,0.08,0.02,0.16,0.8,0.96,0.01,0.22,0.94,0.86,0.92,0.81,Exceeding Target,5.74,Elem_Middle,0,1,0,0,0
225,08X071,8,40.845595,-73.829638,10461,"PK,0K,01,02,03,04,05,06,07,08",No,0.511,0.07,0.07,0.04,0.62,0.66,0.26,0.22,0.93,0.93,0.86,0.79,Exceeding Target,5.53,Elem_Middle,0,1,0,0,0
226,08X072,8,40.823158,-73.818136,10465,"PK,0K,01,02,03,04,05,SE",No,0.7609999999999999,0.05,0.03,0.19,0.72,0.92,0.05,0.35,0.91,0.87,0.89,0.83,Meeting Target,4.77,Elem_Middle,0,0,1,0,0
227,08X075,8,40.82229,-73.88896,10459,"PK,0K,01,02,03,04,05",No,0.922,0.13,0.01,0.26,0.71,0.97,0.01,0.36,0.93,0.92,0.91,0.8,Meeting Target,4.58,Elem_Middle,0,0,1,0,0
228,08X093,8,40.822513,-73.877255,10473,"PK,0K,01,02,03,04,05",No,0.667,0.09,0.0,0.57,0.4,0.97,0.02,0.28,0.96,0.95,0.95,0.93,Approaching Target,4.58,Elem_Middle,1,0,0,0,0
229,08X100,8,40.821909999999995,-73.862615,10473,"PK,0K,01,02,03,04,05",No,0.86,0.05,0.01,0.33,0.64,0.97,0.01,0.31,0.94,0.95,0.91,0.82,Meeting Target,4.66,Elem_Middle,0,0,1,0,0
230,08X101,8,40.827214,-73.829212,10465,"06,07,08",No,0.489,0.01,0.14,0.1,0.56,0.66,0.2,0.15,0.89,0.86,0.88,0.73,Meeting Target,5.630000000000001,Elem_Middle,0,0,1,0,0
231,08X107,8,40.818887,-73.86860899999999,10473,"PK,0K,01,02,03,04,05",No,0.9129999999999999,0.09,0.01,0.32,0.64,0.96,0.03,0.43,0.95,0.93,0.92,0.83,Meeting Target,4.45,Elem_Middle,0,0,1,0,0
232,08X119,8,40.828493,-73.856571,10472,"PK,0K,01,02,03,04,05",No,0.8,0.25,0.31,0.09,0.51,0.6,0.07,0.21,0.84,0.89,0.92,0.86,Meeting Target,5.09,Elem_Middle,0,0,1,0,0
